1,9001,1697,2,2013/10/24
2,9001,5227,2,2013/10/24
3,9001,2409,2,2013/10/24
4,9001,7020,3,2013/10/24
5,9001,2166,1,2013/10/24
6,9001,5555,3,2013/10/24
7,9001,2850,2,2013/10/24
1,9002,5711,3,2013/10/22
2,9002,9041,1,2013/10/22
3,9002,4408,3,2013/10/22
1,9003,3020,3,2013/10/26
2,9003,3550,2,2013/10/26
3,9003,4226,3,2013/10/26
4,9003,9580,2,2013/10/26
5,9003,5002,2,2013/10/26
6,9003,4635,3,2013/10/26
1,9004,3704,1,2013/10/22
2,9004,5354,3,2013/10/22
3,9004,4909,1,2013/10/22
4,9004,6855,2,2013/10/22
5,9004,1119,1,2013/10/22
6,9004,2226,3,2013/10/22
7,9004,3537,2,2013/10/22
8,9004,5220,2,2013/10/22
9,9004,2237,3,2013/10/22
1,9005,3097,1,2013/10/04
1,9006,7920,2,2013/10/24
2,9006,4397,1,2013/10/24
3,9006,6402,3,2013/10/24
4,9006,977,1,2013/10/24
5,9006,816,3,2013/10/24
1,9007,1317,1,2013/10/17
2,9007,1658,2,2013/10/17
3,9007,9186,2,2013/10/17
4,9007,5306,1,2013/10/17
5,9007,357,1,2013/10/17
6,9007,1308,2,2013/10/17
7,9007,5400,3,2013/10/17
1,9008,9719,3,2013/10/04
2,9008,728,2,2013/10/04
3,9008,7402,1,2013/10/04
4,9008,7431,3,2013/10/04
5,9008,9535,1,2013/10/04
6,9008,151,3,2013/10/04
7,9008,175,1,2013/10/04
8,9008,1258,1,2013/10/04
9,9008,8003,1,2013/10/04
1,9009,6160,1,2013/10/18
2,9009,9535,1,2013/10/18
3,9009,964,1,2013/10/18
4,9009,6673,2,2013/10/18
5,9009,9824,2,2013/10/18
6,9009,1869,1,2013/10/18
1,9010,7488,1,2013/10/08
2,9010,2633,3,2013/10/08
3,9010,417,1,2013/10/08
4,9010,9105,1,2013/10/08
5,9010,4638,3,2013/10/08
6,9010,2117,1,2013/10/08
7,9010,416,1,2013/10/08
8,9010,6444,2,2013/10/08
9,9010,5223,2,2013/10/08
1,9011,404,2,2013/10/26
2,9011,1199,1,2013/10/26
3,9011,7072,2,2013/10/26
4,9011,1543,3,2013/10/26
5,9011,3653,3,2013/10/26
1,9012,9091,2,2013/10/04
2,9012,3206,2,2013/10/04
1,9013,8338,1,2013/10/09
2,9013,9872,2,2013/10/09
3,9013,6513,3,2013/10/09
1,9014,9731,2,2013/10/31
1,9015,6128,1,2013/10/08
2,9015,2993,3,2013/10/08
3,9015,7658,3,2013/10/08
4,9015,8773,3,2013/10/08
1,9016,7301,2,2013/10/17
2,9016,1609,2,2013/10/17
3,9016,5103,1,2013/10/17
4,9016,9199,1,2013/10/17
5,9016,9485,3,2013/10/17
6,9016,4826,1,2013/10/17
7,9016,9095,2,2013/10/17
8,9016,6307,1,2013/10/17
1,9017,5401,3,2013/10/05
2,9017,4728,1,2013/10/05
3,9017,8133,2,2013/10/05
4,9017,9808,2,2013/10/05
5,9017,5479,1,2013/10/05
6,9017,1879,1,2013/10/05
7,9017,4853,2,2013/10/05
1,9018,1570,2,2013/10/27
2,9018,6561,2,2013/10/27
3,9018,6749,2,2013/10/27
4,9018,951,1,2013/10/27
5,9018,7172,1,2013/10/27
6,9018,7084,1,2013/10/27
7,9018,9794,1,2013/10/27
1,9019,8022,2,2013/10/04
2,9019,2822,2,2013/10/04
3,9019,5635,2,2013/10/04
4,9019,6279,1,2013/10/04
5,9019,8188,2,2013/10/04
6,9019,442,1,2013/10/04
7,9019,2311,1,2013/10/04
8,9019,7607,3,2013/10/04
9,9019,8405,2,2013/10/04
1,9020,1664,2,2013/10/15
2,9020,4349,1,2013/10/15
1,9021,4728,2,2013/10/22
2,9021,7870,3,2013/10/22
3,9021,7500,2,2013/10/22
1,9022,8474,2,2013/10/07
1,9023,9656,2,2013/10/12
2,9023,5552,2,2013/10/12
1,9024,7457,1,2013/10/14
2,9024,7323,2,2013/10/14
3,9024,5701,1,2013/10/14
4,9024,6955,1,2013/10/14
5,9024,7303,2,2013/10/14
6,9024,7977,2,2013/10/14
1,9025,662,3,2013/10/26
2,9025,6749,2,2013/10/26
3,9025,7838,1,2013/10/26
1,9026,1674,1,2013/10/17
1,9027,7783,2,2013/10/13
2,9027,5855,2,2013/10/13
1,9028,7632,1,2013/10/28
2,9028,832,2,2013/10/28
3,9028,2112,3,2013/10/28
4,9028,8277,1,2013/10/28
5,9028,6466,2,2013/10/28
6,9028,7025,2,2013/10/28
1,9029,3473,2,2013/10/26
2,9029,8488,3,2013/10/26
3,9029,1023,2,2013/10/26
4,9029,8856,3,2013/10/26
5,9029,2016,2,2013/10/26
6,9029,2287,1,2013/10/26
1,9030,8083,3,2013/10/24
2,9030,1109,1,2013/10/24
3,9030,7016,3,2013/10/24
4,9030,2967,2,2013/10/24
5,9030,4410,3,2013/10/24
1,9031,8873,2,2013/10/25
2,9031,3046,3,2013/10/25
3,9031,3372,2,2013/10/25
4,9031,3950,1,2013/10/25
5,9031,2873,2,2013/10/25
6,9031,6937,2,2013/10/25
7,9031,6708,2,2013/10/25
8,9031,1356,2,2013/10/25
9,9031,9605,3,2013/10/25
1,9032,99,1,2013/10/04
2,9032,1580,2,2013/10/04
3,9032,2591,3,2013/10/04
4,9032,7131,2,2013/10/04
5,9032,8941,2,2013/10/04
6,9032,990,1,2013/10/04
7,9032,3364,2,2013/10/04
8,9032,6055,3,2013/10/04
1,9033,4086,3,2013/10/21
2,9033,7978,2,2013/10/21
3,9033,3465,3,2013/10/21
4,9033,4880,2,2013/10/21
1,9034,7112,2,2013/10/26
2,9034,2902,3,2013/10/26
3,9034,3590,1,2013/10/26
4,9034,4756,1,2013/10/26
5,9034,6036,2,2013/10/26
6,9034,4517,3,2013/10/26
7,9034,106,1,2013/10/26
8,9034,6713,3,2013/10/26
1,9035,9975,3,2013/10/30
2,9035,9026,2,2013/10/30
3,9035,5777,2,2013/10/30
4,9035,7988,2,2013/10/30
1,9036,4862,2,2013/10/27
2,9036,5233,3,2013/10/27
3,9036,5400,3,2013/10/27
4,9036,983,1,2013/10/27
5,9036,5733,2,2013/10/27
1,9037,2530,2,2013/10/03
2,9037,7537,1,2013/10/03
3,9037,9153,3,2013/10/03
4,9037,940,3,2013/10/03
5,9037,951,3,2013/10/03
6,9037,2085,3,2013/10/03
7,9037,788,1,2013/10/03
1,9038,8621,1,2013/10/30
2,9038,2887,2,2013/10/30
3,9038,1252,2,2013/10/30
4,9038,5457,3,2013/10/30
1,9039,3840,2,2013/10/30
2,9039,1007,1,2013/10/30
3,9039,8098,1,2013/10/30
4,9039,8888,3,2013/10/30
5,9039,8338,3,2013/10/30
1,9040,925,3,2013/10/18
2,9040,9794,3,2013/10/18
3,9040,2785,3,2013/10/18
4,9040,8221,2,2013/10/18
5,9040,2435,3,2013/10/18
6,9040,9540,3,2013/10/18
1,9041,4346,3,2013/10/21
2,9041,4629,2,2013/10/21
3,9041,9398,1,2013/10/21
4,9041,5512,3,2013/10/21
5,9041,1764,2,2013/10/21
6,9041,8124,3,2013/10/21
7,9041,4272,3,2013/10/21
8,9041,4057,2,2013/10/21
9,9041,5251,2,2013/10/21
1,9042,3706,2,2013/10/07
1,9043,2154,3,2013/10/31
2,9043,5578,2,2013/10/31
3,9043,4796,1,2013/10/31
4,9043,1851,2,2013/10/31
5,9043,2933,3,2013/10/31
6,9043,2479,2,2013/10/31
1,9044,7503,2,2013/10/04
2,9044,680,1,2013/10/04
3,9044,118,1,2013/10/04
4,9044,788,1,2013/10/04
5,9044,3204,2,2013/10/04
1,9045,9348,3,2013/10/22
2,9045,6443,2,2013/10/22
3,9045,6391,1,2013/10/22
4,9045,5132,3,2013/10/22
5,9045,5431,3,2013/10/22
6,9045,5605,3,2013/10/22
7,9045,2760,3,2013/10/22
8,9045,8512,2,2013/10/22
9,9045,2301,2,2013/10/22
1,9046,5812,3,2013/10/04
2,9046,3738,3,2013/10/04
1,9047,487,1,2013/10/13
2,9047,1679,3,2013/10/13
1,9048,6311,2,2013/10/20
2,9048,9530,1,2013/10/20
1,9049,7260,1,2013/10/05
1,9050,9854,3,2013/10/19
