1,11001,7259,1,2013/12/16
2,11001,618,1,2013/12/16
3,11001,7328,2,2013/12/16
4,11001,1387,2,2013/12/16
5,11001,3472,1,2013/12/16
6,11001,8008,1,2013/12/16
7,11001,5368,2,2013/12/16
8,11001,7533,3,2013/12/16
9,11001,8538,3,2013/12/16
1,11002,5650,1,2013/12/26
2,11002,6126,1,2013/12/26
3,11002,6751,1,2013/12/26
1,11003,8467,1,2013/12/08
2,11003,9904,2,2013/12/08
3,11003,6427,1,2013/12/08
4,11003,1953,3,2013/12/08
5,11003,2340,3,2013/12/08
6,11003,601,3,2013/12/08
7,11003,4331,3,2013/12/08
8,11003,5758,1,2013/12/08
9,11003,8024,2,2013/12/08
1,11004,9068,1,2013/12/27
2,11004,4294,2,2013/12/27
3,11004,4433,2,2013/12/27
4,11004,1637,2,2013/12/27
1,11005,5897,2,2013/12/20
2,11005,7369,3,2013/12/20
3,11005,3626,3,2013/12/20
4,11005,7810,2,2013/12/20
5,11005,7415,1,2013/12/20
6,11005,2359,1,2013/12/20
1,11006,7399,2,2013/12/16
2,11006,7817,2,2013/12/16
3,11006,7408,1,2013/12/16
4,11006,2284,1,2013/12/16
1,11007,4024,2,2013/12/28
2,11007,970,3,2013/12/28
3,11007,8430,3,2013/12/28
4,11007,7769,1,2013/12/28
5,11007,8046,2,2013/12/28
1,11008,8634,1,2013/12/20
2,11008,9022,2,2013/12/20
3,11008,6313,2,2013/12/20
4,11008,96,2,2013/12/20
5,11008,2887,3,2013/12/20
6,11008,6240,2,2013/12/20
7,11008,9345,2,2013/12/20
8,11008,9092,3,2013/12/20
1,11009,3035,3,2013/12/31
1,11010,6382,3,2013/12/29
2,11010,2660,2,2013/12/29
3,11010,6850,1,2013/12/29
4,11010,6825,2,2013/12/29
5,11010,7141,1,2013/12/29
6,11010,2293,3,2013/12/29
7,11010,7267,2,2013/12/29
1,11011,8461,3,2013/12/15
2,11011,829,3,2013/12/15
3,11011,2557,1,2013/12/15
4,11011,9122,2,2013/12/15
1,11012,5475,1,2013/12/07
2,11012,2288,3,2013/12/07
3,11012,6876,3,2013/12/07
4,11012,9428,2,2013/12/07
1,11013,3805,2,2013/12/16
2,11013,2481,3,2013/12/16
3,11013,7610,1,2013/12/16
4,11013,2631,2,2013/12/16
5,11013,2273,2,2013/12/16
6,11013,4376,2,2013/12/16
7,11013,5733,2,2013/12/16
1,11014,1959,3,2013/12/02
2,11014,9588,2,2013/12/02
3,11014,5380,2,2013/12/02
4,11014,3383,2,2013/12/02
5,11014,163,3,2013/12/02
6,11014,1375,3,2013/12/02
7,11014,5693,2,2013/12/02
1,11015,1004,2,2013/12/04
2,11015,4783,1,2013/12/04
3,11015,9814,3,2013/12/04
4,11015,8104,2,2013/12/04
5,11015,2655,3,2013/12/04
6,11015,3427,2,2013/12/04
7,11015,5335,2,2013/12/04
8,11015,1672,2,2013/12/04
1,11016,1859,1,2013/12/30
2,11016,1405,1,2013/12/30
3,11016,8549,3,2013/12/30
1,11017,8365,2,2013/12/27
2,11017,8492,1,2013/12/27
1,11018,3851,2,2013/12/30
2,11018,6177,3,2013/12/30
3,11018,9385,1,2013/12/30
4,11018,2662,1,2013/12/30
5,11018,6435,1,2013/12/30
6,11018,8108,3,2013/12/30
7,11018,5306,3,2013/12/30
1,11019,3808,1,2013/12/30
2,11019,7568,3,2013/12/30
3,11019,3748,2,2013/12/30
4,11019,5353,1,2013/12/30
5,11019,9079,2,2013/12/30
6,11019,544,1,2013/12/30
7,11019,2558,2,2013/12/30
8,11019,6341,3,2013/12/30
1,11020,6781,3,2013/12/06
2,11020,6625,2,2013/12/06
3,11020,4501,1,2013/12/06
4,11020,4853,2,2013/12/06
1,11021,9663,3,2013/12/27
2,11021,1526,2,2013/12/27
3,11021,5283,3,2013/12/27
1,11022,5743,2,2013/12/18
2,11022,586,1,2013/12/18
3,11022,3075,1,2013/12/18
4,11022,7808,1,2013/12/18
5,11022,6589,2,2013/12/18
6,11022,2,1,2013/12/18
1,11023,8370,2,2013/12/30
2,11023,2380,1,2013/12/30
3,11023,6231,1,2013/12/30
4,11023,9504,3,2013/12/30
1,11024,9148,2,2013/12/17
1,11025,6973,2,2013/12/23
2,11025,133,2,2013/12/23
3,11025,7153,3,2013/12/23
4,11025,9368,3,2013/12/23
5,11025,9935,3,2013/12/23
6,11025,1657,2,2013/12/23
7,11025,3171,1,2013/12/23
8,11025,8860,2,2013/12/23
1,11026,2846,1,2013/12/01
2,11026,4470,3,2013/12/01
3,11026,4142,2,2013/12/01
4,11026,3897,1,2013/12/01
5,11026,8507,2,2013/12/01
6,11026,9310,2,2013/12/01
7,11026,8485,3,2013/12/01
8,11026,259,2,2013/12/01
9,11026,6164,3,2013/12/01
1,11027,1176,1,2013/12/09
2,11027,4475,1,2013/12/09
3,11027,7189,2,2013/12/09
4,11027,5126,2,2013/12/09
5,11027,4336,3,2013/12/09
1,11028,2422,3,2013/12/25
2,11028,3396,1,2013/12/25
1,11029,2147,2,2013/12/13
2,11029,8124,3,2013/12/13
3,11029,6293,1,2013/12/13
1,11030,6401,3,2013/12/14
2,11030,5620,2,2013/12/14
3,11030,4491,1,2013/12/14
4,11030,8369,3,2013/12/14
5,11030,8716,2,2013/12/14
6,11030,7633,2,2013/12/14
1,11031,983,3,2013/12/26
2,11031,4252,3,2013/12/26
1,11032,4709,1,2013/12/01
2,11032,9041,3,2013/12/01
3,11032,5111,2,2013/12/01
4,11032,4702,1,2013/12/01
5,11032,4242,1,2013/12/01
6,11032,5100,3,2013/12/01
7,11032,1065,2,2013/12/01
8,11032,7560,3,2013/12/01
1,11033,5246,3,2013/12/30
2,11033,9356,2,2013/12/30
3,11033,4978,2,2013/12/30
4,11033,3618,2,2013/12/30
5,11033,6,3,2013/12/30
6,11033,3105,2,2013/12/30
7,11033,8024,1,2013/12/30
8,11033,3832,1,2013/12/30
1,11034,8853,3,2013/12/21
1,11035,9698,1,2013/12/30
2,11035,2274,2,2013/12/30
3,11035,677,3,2013/12/30
4,11035,1107,1,2013/12/30
5,11035,3747,2,2013/12/30
6,11035,3640,3,2013/12/30
7,11035,1064,2,2013/12/30
1,11036,6314,1,2013/12/16
2,11036,6196,1,2013/12/16
3,11036,723,1,2013/12/16
1,11037,9494,2,2013/12/12
2,11037,259,3,2013/12/12
3,11037,6663,1,2013/12/12
1,11038,7373,2,2013/12/09
2,11038,26,1,2013/12/09
3,11038,1163,1,2013/12/09
4,11038,4657,2,2013/12/09
1,11039,5207,2,2013/12/17
2,11039,4433,2,2013/12/17
1,11040,1262,2,2013/12/20
2,11040,675,1,2013/12/20
3,11040,4189,3,2013/12/20
4,11040,4053,3,2013/12/20
5,11040,4677,2,2013/12/20
6,11040,967,1,2013/12/20
7,11040,7902,1,2013/12/20
1,11041,5266,3,2013/12/10
2,11041,733,2,2013/12/10
3,11041,8908,2,2013/12/10
4,11041,9986,2,2013/12/10
5,11041,1869,2,2013/12/10
6,11041,1426,3,2013/12/10
7,11041,3163,1,2013/12/10
1,11042,1174,3,2013/12/08
2,11042,3585,2,2013/12/08
3,11042,2363,2,2013/12/08
4,11042,7899,1,2013/12/08
5,11042,5544,1,2013/12/08
6,11042,9329,3,2013/12/08
1,11043,9122,2,2013/12/27
2,11043,5347,3,2013/12/27
3,11043,7211,3,2013/12/27
4,11043,5390,3,2013/12/27
5,11043,4589,3,2013/12/27
6,11043,1324,3,2013/12/27
7,11043,2389,2,2013/12/27
8,11043,3520,2,2013/12/27
9,11043,3790,3,2013/12/27
1,11044,6417,3,2013/12/30
2,11044,8268,2,2013/12/30
3,11044,4824,3,2013/12/30
4,11044,338,3,2013/12/30
5,11044,6350,3,2013/12/30
6,11044,3657,1,2013/12/30
7,11044,8566,1,2013/12/30
1,11045,2507,1,2013/12/28
2,11045,460,2,2013/12/28
3,11045,6357,2,2013/12/28
4,11045,8457,1,2013/12/28
1,11046,5178,1,2013/12/04
2,11046,9940,2,2013/12/04
3,11046,8459,2,2013/12/04
1,11047,8256,3,2013/12/02
2,11047,8433,3,2013/12/02
3,11047,9074,3,2013/12/02
4,11047,777,3,2013/12/02
5,11047,844,1,2013/12/02
6,11047,9404,1,2013/12/02
7,11047,8178,2,2013/12/02
1,11048,4502,1,2013/12/17
2,11048,9106,3,2013/12/17
3,11048,4920,3,2013/12/17
4,11048,3124,2,2013/12/17
5,11048,3809,2,2013/12/17
6,11048,2175,3,2013/12/17
1,11049,7253,2,2013/12/01
2,11049,6024,3,2013/12/01
3,11049,4215,3,2013/12/01
4,11049,1312,2,2013/12/01
5,11049,8171,3,2013/12/01
6,11049,9379,2,2013/12/01
7,11049,6123,2,2013/12/01
8,11049,9819,1,2013/12/01
1,11050,7970,2,2013/12/24
2,11050,5788,1,2013/12/24
3,11050,6936,3,2013/12/24
1,11051,5862,2,2013/12/01
2,11051,2337,1,2013/12/01
3,11051,3674,2,2013/12/01
4,11051,8754,2,2013/12/01
5,11051,169,3,2013/12/01
6,11051,4475,3,2013/12/01
7,11051,378,1,2013/12/01
1,11052,9120,1,2013/12/15
2,11052,4730,3,2013/12/15
3,11052,4950,1,2013/12/15
1,11053,9068,3,2013/12/28
2,11053,5701,2,2013/12/28
3,11053,2517,3,2013/12/28
4,11053,6816,2,2013/12/28
5,11053,4588,2,2013/12/28
6,11053,1176,2,2013/12/28
7,11053,2494,2,2013/12/28
8,11053,4302,1,2013/12/28
9,11053,6248,3,2013/12/28
1,11054,8993,2,2013/12/10
2,11054,9275,2,2013/12/10
1,11055,7143,2,2013/12/21
2,11055,2052,1,2013/12/21
3,11055,9826,2,2013/12/21
4,11055,879,2,2013/12/21
5,11055,759,2,2013/12/21
1,11056,7584,2,2013/12/07
2,11056,7575,2,2013/12/07
3,11056,3656,1,2013/12/07
4,11056,1300,2,2013/12/07
5,11056,2828,1,2013/12/07
1,11057,244,1,2013/12/05
2,11057,3174,3,2013/12/05
3,11057,4958,2,2013/12/05
4,11057,228,2,2013/12/05
5,11057,9793,1,2013/12/05
6,11057,1425,1,2013/12/05
7,11057,6573,2,2013/12/05
8,11057,2485,3,2013/12/05
1,11058,3899,2,2013/12/26
2,11058,6555,2,2013/12/26
