1,5001,5549,1,2013/06/08
2,5001,4398,2,2013/06/08
3,5001,7568,3,2013/06/08
4,5001,3244,3,2013/06/08
1,5002,2745,1,2013/06/14
2,5002,582,2,2013/06/14
1,5003,9056,3,2013/06/30
1,5004,2250,3,2013/06/21
2,5004,9382,1,2013/06/21
1,5005,8823,1,2013/06/10
2,5005,6815,1,2013/06/10
3,5005,9889,1,2013/06/10
4,5005,6267,1,2013/06/10
5,5005,3012,3,2013/06/10
6,5005,2330,2,2013/06/10
7,5005,4188,1,2013/06/10
1,5006,8686,1,2013/06/25
2,5006,2768,2,2013/06/25
3,5006,1816,2,2013/06/25
4,5006,5827,1,2013/06/25
5,5006,7477,3,2013/06/25
6,5006,6127,1,2013/06/25
7,5006,6541,2,2013/06/25
1,5007,4667,1,2013/06/19
2,5007,6754,3,2013/06/19
3,5007,2292,3,2013/06/19
4,5007,1272,2,2013/06/19
5,5007,1278,3,2013/06/19
6,5007,6122,2,2013/06/19
1,5008,869,2,2013/06/20
2,5008,4259,3,2013/06/20
3,5008,7702,1,2013/06/20
4,5008,5680,2,2013/06/20
5,5008,4856,1,2013/06/20
6,5008,8777,1,2013/06/20
7,5008,5577,2,2013/06/20
8,5008,7410,1,2013/06/20
9,5008,9074,2,2013/06/20
1,5009,7845,2,2013/06/24
2,5009,8538,2,2013/06/24
3,5009,9057,2,2013/06/24
4,5009,8774,2,2013/06/24
5,5009,4254,3,2013/06/24
6,5009,250,3,2013/06/24
7,5009,6337,3,2013/06/24
8,5009,247,1,2013/06/24
9,5009,1779,2,2013/06/24
1,5010,6347,2,2013/06/13
2,5010,56,2,2013/06/13
3,5010,7861,3,2013/06/13
4,5010,6785,1,2013/06/13
5,5010,7170,2,2013/06/13
6,5010,5628,2,2013/06/13
7,5010,8596,2,2013/06/13
8,5010,719,3,2013/06/13
9,5010,8430,2,2013/06/13
1,5011,6630,2,2013/06/22
2,5011,5362,3,2013/06/22
3,5011,8833,3,2013/06/22
4,5011,8964,2,2013/06/22
1,5012,730,3,2013/06/29
2,5012,7443,3,2013/06/29
3,5012,7787,2,2013/06/29
4,5012,2144,2,2013/06/29
5,5012,319,1,2013/06/29
6,5012,8098,1,2013/06/29
7,5012,8108,2,2013/06/29
8,5012,6010,2,2013/06/29
9,5012,5206,3,2013/06/29
1,5013,244,1,2013/06/26
2,5013,3423,3,2013/06/26
3,5013,7178,1,2013/06/26
4,5013,4517,2,2013/06/26
1,5014,2761,1,2013/06/07
2,5014,4355,2,2013/06/07
3,5014,3880,2,2013/06/07
4,5014,5643,1,2013/06/07
5,5014,5711,2,2013/06/07
6,5014,8505,1,2013/06/07
7,5014,8867,2,2013/06/07
8,5014,1215,3,2013/06/07
9,5014,5546,2,2013/06/07
1,5015,4997,2,2013/06/04
2,5015,7410,3,2013/06/04
3,5015,9670,3,2013/06/04
4,5015,4760,1,2013/06/04
5,5015,9453,3,2013/06/04
1,5016,8480,3,2013/06/09
2,5016,8670,2,2013/06/09
3,5016,1817,3,2013/06/09
4,5016,5912,1,2013/06/09
5,5016,884,3,2013/06/09
6,5016,8013,2,2013/06/09
7,5016,1564,3,2013/06/09
1,5017,1730,1,2013/06/07
2,5017,6728,1,2013/06/07
3,5017,862,1,2013/06/07
4,5017,3747,1,2013/06/07
5,5017,9007,2,2013/06/07
6,5017,4121,1,2013/06/07
7,5017,3253,1,2013/06/07
1,5018,9096,1,2013/06/29
2,5018,1997,3,2013/06/29
1,5019,9176,3,2013/06/30
2,5019,9449,1,2013/06/30
1,5020,2577,2,2013/06/18
2,5020,4056,2,2013/06/18
3,5020,5244,1,2013/06/18
1,5021,1964,2,2013/06/09
2,5021,8058,3,2013/06/09
3,5021,5303,3,2013/06/09
4,5021,1456,3,2013/06/09
5,5021,7132,1,2013/06/09
6,5021,7309,2,2013/06/09
1,5022,9402,3,2013/06/09
2,5022,3303,2,2013/06/09
1,5023,2203,2,2013/06/02
2,5023,7691,2,2013/06/02
3,5023,3006,1,2013/06/02
4,5023,1222,2,2013/06/02
5,5023,6173,3,2013/06/02
1,5024,8775,2,2013/06/12
2,5024,6463,2,2013/06/12
3,5024,7102,3,2013/06/12
4,5024,2569,3,2013/06/12
5,5024,1262,1,2013/06/12
1,5025,444,2,2013/06/22
2,5025,2474,1,2013/06/22
3,5025,7482,1,2013/06/22
4,5025,7732,1,2013/06/22
5,5025,2348,3,2013/06/22
6,5025,5456,3,2013/06/22
7,5025,8233,3,2013/06/22
8,5025,9995,2,2013/06/22
1,5026,4854,2,2013/06/14
1,5027,9392,1,2013/06/30
2,5027,5783,2,2013/06/30
1,5028,8872,2,2013/06/30
2,5028,2350,2,2013/06/30
1,5029,3217,2,2013/06/20
2,5029,1273,1,2013/06/20
1,5030,6449,3,2013/06/26
2,5030,2013,2,2013/06/26
3,5030,4257,2,2013/06/26
4,5030,7625,2,2013/06/26
5,5030,8475,2,2013/06/26
6,5030,8478,3,2013/06/26
7,5030,9632,3,2013/06/26
1,5031,5106,3,2013/06/02
2,5031,7417,1,2013/06/02
3,5031,2029,1,2013/06/02
1,5032,8930,2,2013/06/14
2,5032,9590,2,2013/06/14
3,5032,2660,1,2013/06/14
1,5033,564,3,2013/06/06
2,5033,2815,3,2013/06/06
3,5033,4872,1,2013/06/06
4,5033,6188,2,2013/06/06
5,5033,949,3,2013/06/06
6,5033,7963,2,2013/06/06
7,5033,9420,2,2013/06/06
