12411,3001,9972
12411,3001,3979
11537,3002,8151
11537,3002,8161
11537,3002,5191
11537,3002,4900
11537,3002,1942
11537,3002,7829
11537,3002,9029
11537,3002,5604
7620,3003,15
7620,3003,5458
7620,3003,1266
7620,3003,8393
4492,3004,5820
4492,3004,7032
4492,3004,6455
4492,3004,8548
12752,3005,2414
12752,3005,371
12752,3005,5613
12752,3005,1073
13061,3006,5968
13061,3006,7457
13061,3006,6252
13061,3006,4528
3118,3007,3490
3118,3007,5237
3118,3007,8005
3118,3007,1654
3118,3007,3239
3118,3007,7263
3118,3007,9739
4076,3008,5603
6118,3009,2900
6574,3010,128
6574,3010,7129
6574,3010,9639
6574,3010,6800
6574,3010,5550
5625,3011,1148
5625,3011,5092
5625,3011,3459
15110,3012,7904
15110,3012,5382
15110,3012,9940
15110,3012,5823
15110,3012,5054
15110,3012,5432
15110,3012,8083
15110,3012,5983
18597,3013,2353
18597,3013,4525
15965,3014,5538
6882,3015,3764
6882,3015,8154
6882,3015,8553
6882,3015,2536
6882,3015,7899
7763,3016,3180
7763,3016,9642
7763,3016,8288
7763,3016,2977
7763,3016,2148
7763,3016,2343
7763,3016,3007
7763,3016,1126
9778,3017,4474
9778,3017,7685
9778,3017,2572
9778,3017,7628
9778,3017,9464
5287,3018,8176
5287,3018,1077
5287,3018,2752
5287,3018,2267
5287,3018,910
5287,3018,6737
5287,3018,6825
13720,3019,5449
13720,3019,8407
12069,3020,7912
969,3021,1344
8192,3022,9191
8192,3022,9778
8192,3022,8231
8192,3022,8988
8192,3022,3462
17819,3023,6929
17819,3023,994
17819,3023,2821
17819,3023,7811
17819,3023,9389
1465,3024,4829
1465,3024,3563
1465,3024,2343
1465,3024,9946
1465,3024,9941
1465,3024,5728
1465,3024,5458
1465,3024,2312
1465,3024,7239
16463,3025,7137
16463,3025,8310
16463,3025,9583
886,3026,6590
886,3026,6104
12097,3027,4981
877,3028,7644
877,3028,5984
877,3028,2983
877,3028,9978
877,3028,9745
877,3028,6644
877,3028,3417
15208,3029,5353
15208,3029,5292
15208,3029,8138
15208,3029,7472
15208,3029,30
15208,3029,3557
2400,3030,8601
2400,3030,3588
2400,3030,5394
2400,3030,6866
2400,3030,2659
4857,3031,8788
4857,3031,4012
4298,3032,5268
4298,3032,9054
4298,3032,6446
4298,3032,24
4298,3032,2328
4298,3032,4014
4298,3032,7202
8133,3033,4348
8133,3033,4334
6242,3034,7200
6242,3034,5463
6242,3034,2301
2708,3035,9053
2708,3035,163
8352,3036,3583
8352,3036,9468
8352,3036,8447
8352,3036,2405
8352,3036,6049
3041,3037,6671
3041,3037,9174
3041,3037,1212
1529,3038,342
1529,3038,758
1529,3038,9915
1529,3038,3943
1529,3038,4594
1529,3038,8522
1529,3038,7227
1529,3038,5819
1529,3038,2632
15303,3039,8134
15303,3039,438
1526,3040,141
1526,3040,9457
1526,3040,8992
1526,3040,8951
7089,3041,6584
7089,3041,2314
9891,3042,2597
9891,3042,3109
7093,3043,4309
8899,3044,5348
8899,3044,3618
8899,3044,2558
8899,3044,7843
8852,3045,6829
1899,3046,9889
1899,3046,8458
1899,3046,7618
1899,3046,3890
1899,3046,8715
1899,3046,6376
1899,3046,2927
13088,3047,3029
13088,3047,431
5808,3048,2225
5808,3048,6067
5808,3048,3948
5808,3048,7259
5808,3048,8773
5324,3049,1342
5324,3049,8999
5324,3049,4900
5324,3049,812
5324,3049,9498
5324,3049,4784
5324,3049,4741
5324,3049,2832
5324,3049,8190
8512,3050,211
8512,3050,8402
8512,3050,377
8512,3050,1645
8512,3050,8991
8512,3050,356
10511,3051,6177
10511,3051,1904
10511,3051,5385
10511,3051,4033
10511,3051,2473
10511,3051,3272
10511,3051,6478
10511,3051,516
17834,3052,8256
17834,3052,4571
17834,3052,300
17834,3052,5235
17834,3052,182
17834,3052,5618
17834,3052,6650
4068,3053,250
4068,3053,3572
98,3054,6737
98,3054,591
17692,3055,6092
17692,3055,8942
17692,3055,7575
17692,3055,2519
18337,3056,1202
18337,3056,4147
18337,3056,1516
5348,3057,4348
9876,3058,3784
9876,3058,5522
8927,3059,3586
8927,3059,7421
8927,3059,2887
8927,3059,1864
12020,3060,3728
12020,3060,7201
12020,3060,522
12020,3060,5999
12020,3060,6486
539,3061,144
539,3061,4074
539,3061,425
539,3061,5063
539,3061,6726
539,3061,5980
539,3061,2038
539,3061,4599
539,3061,3518
1437,3062,2267
1437,3062,1194
1437,3062,8729
1437,3062,9021
1437,3062,4893
1437,3062,4467
1437,3062,508
1437,3062,6626
6704,3063,1941
6704,3063,7707
6704,3063,3135
6704,3063,4866
6704,3063,1942
6704,3063,9836
6704,3063,507
6704,3063,2960
3961,3064,1145
3961,3064,172
13595,3065,149
13595,3065,8316
13595,3065,6299
13595,3065,8629
13595,3065,7246
13595,3065,657
13595,3065,8181
13595,3065,3395
13595,3065,1521
15665,3066,9037
15665,3066,7400
15665,3066,1132
15665,3066,6005
15665,3066,3863
4357,3067,8201
4357,3067,4826
4357,3067,365
4357,3067,4633
4357,3067,5974
14988,3068,5326
14988,3068,584
14988,3068,2194
14988,3068,3571
14988,3068,2247
12218,3069,8288
12975,3070,1933
13130,3071,4591
13130,3071,9942
13130,3071,2139
5443,3072,705
5443,3072,7204
5443,3072,2775
5443,3072,9060
14694,3073,3835
14694,3073,6816
14694,3073,4520
14694,3073,2332
14694,3073,5738
14694,3073,1253
6782,3074,6113
6782,3074,1458
6782,3074,3776
6782,3074,9768
6782,3074,7543
6782,3074,5054
6782,3074,6174
15,3075,5774
15,3075,3126
15,3075,9630
15,3075,5028
15,3075,4543
15,3075,4274
15,3075,8500
15,3075,6066
15,3075,7203
13939,3076,5796
13939,3076,3359
13939,3076,8971
13939,3076,1977
13939,3076,6216
13939,3076,5172
9604,3077,5685
19917,3078,344
15092,3079,4516
15092,3079,5040
15092,3079,1978
15092,3079,2281
15092,3079,4779
15092,3079,761
15092,3079,2008
15092,3079,335
17078,3080,1287
17078,3080,6377
17078,3080,854
17078,3080,3824
17078,3080,4267
17078,3080,9994
10067,3081,3432
16420,3082,9204
16420,3082,8119
17704,3083,5271
17704,3083,4796
17704,3083,8885
17704,3083,8367
5266,3084,1415
5266,3084,1791
5266,3084,9651
5266,3084,1880
5266,3084,3432
5266,3084,3262
5266,3084,5146
1292,3085,4892
19376,3086,5337
19376,3086,1205
19376,3086,8149
19376,3086,8858
19376,3086,1053
19376,3086,70
19376,3086,5870
19376,3086,1779
10082,3087,6421
10082,3087,5251
10082,3087,4357
10082,3087,2155
10082,3087,9830
10333,3088,7267
10333,3088,5549
10333,3088,2531
10333,3088,6773
5285,3089,1944
5285,3089,4124
5285,3089,8613
5285,3089,7988
5285,3089,7196
5285,3089,4004
5285,3089,6313
5285,3089,8654
5285,3089,9000
12533,3090,2391
12533,3090,4596
12533,3090,1571
12533,3090,1806
12533,3090,982
12533,3090,129
12533,3090,7629
12533,3090,5649
5688,3091,2195
5688,3091,440
5688,3091,3050
5688,3091,4321
5688,3091,5706
5688,3091,3491
16171,3092,9985
16171,3092,7423
15102,3093,6292
17788,3094,5500
17788,3094,8295
17788,3094,7605
17788,3094,5379
2168,3095,9181
12881,3096,5506
