1,4001,306,3,2013/05/12
2,4001,4226,3,2013/05/12
3,4001,7657,1,2013/05/12
4,4001,3611,1,2013/05/12
5,4001,1378,2,2013/05/12
6,4001,4489,2,2013/05/12
7,4001,6552,2,2013/05/12
1,4002,1755,3,2013/05/25
2,4002,1662,1,2013/05/25
1,4003,9977,3,2013/05/28
2,4003,9950,3,2013/05/28
3,4003,7019,1,2013/05/28
1,4004,3803,1,2013/05/28
2,4004,9037,2,2013/05/28
3,4004,9028,2,2013/05/28
4,4004,434,2,2013/05/28
5,4004,7482,3,2013/05/28
6,4004,2034,2,2013/05/28
1,4005,3961,1,2013/05/30
1,4006,9694,2,2013/05/16
2,4006,3643,3,2013/05/16
3,4006,5174,1,2013/05/16
4,4006,7956,2,2013/05/16
5,4006,8746,1,2013/05/16
1,4007,1306,3,2013/05/21
2,4007,1307,3,2013/05/21
3,4007,5627,2,2013/05/21
4,4007,2299,2,2013/05/21
5,4007,7128,2,2013/05/21
6,4007,6109,1,2013/05/21
1,4008,5936,1,2013/05/23
2,4008,7301,3,2013/05/23
3,4008,7511,1,2013/05/23
1,4009,7225,1,2013/05/07
1,4010,1535,1,2013/05/27
2,4010,8565,3,2013/05/27
3,4010,3678,1,2013/05/27
4,4010,2198,1,2013/05/27
5,4010,6255,3,2013/05/27
6,4010,1894,2,2013/05/27
7,4010,9341,1,2013/05/27
8,4010,6050,2,2013/05/27
9,4010,3798,2,2013/05/27
1,4011,6775,1,2013/05/16
2,4011,7488,2,2013/05/16
3,4011,5734,2,2013/05/16
4,4011,8163,2,2013/05/16
5,4011,5735,3,2013/05/16
6,4011,5105,2,2013/05/16
7,4011,6858,3,2013/05/16
1,4012,7362,1,2013/05/16
2,4012,5083,3,2013/05/16
1,4013,4483,3,2013/05/14
2,4013,9587,1,2013/05/14
3,4013,3633,2,2013/05/14
4,4013,2735,1,2013/05/14
5,4013,361,3,2013/05/14
6,4013,7079,3,2013/05/14
7,4013,3235,1,2013/05/14
8,4013,8220,3,2013/05/14
1,4014,4132,3,2013/05/23
2,4014,3688,1,2013/05/23
3,4014,8190,3,2013/05/23
1,4015,948,2,2013/05/26
1,4016,6895,3,2013/05/22
1,4017,5779,3,2013/05/06
2,4017,1654,2,2013/05/06
3,4017,7465,3,2013/05/06
4,4017,9074,2,2013/05/06
5,4017,1038,1,2013/05/06
6,4017,1294,2,2013/05/06
7,4017,4699,3,2013/05/06
8,4017,3494,1,2013/05/06
1,4018,7779,1,2013/05/07
2,4018,3636,1,2013/05/07
3,4018,719,1,2013/05/07
1,4019,1322,2,2013/05/31
2,4019,4911,1,2013/05/31
3,4019,7562,1,2013/05/31
4,4019,1741,2,2013/05/31
5,4019,6960,1,2013/05/31
6,4019,9841,3,2013/05/31
1,4020,7433,3,2013/05/24
1,4021,578,2,2013/05/14
2,4021,4637,1,2013/05/14
1,4022,313,2,2013/05/23
2,4022,8508,2,2013/05/23
3,4022,8072,2,2013/05/23
4,4022,7597,3,2013/05/23
5,4022,2704,2,2013/05/23
1,4023,7083,1,2013/05/09
1,4024,5015,2,2013/05/04
2,4024,7647,2,2013/05/04
3,4024,57,1,2013/05/04
4,4024,6888,3,2013/05/04
5,4024,6812,1,2013/05/04
1,4025,2347,2,2013/05/07
1,4026,4500,2,2013/05/21
2,4026,1980,3,2013/05/21
3,4026,6324,3,2013/05/21
4,4026,7857,3,2013/05/21
5,4026,3576,3,2013/05/21
6,4026,2888,3,2013/05/21
7,4026,1724,1,2013/05/21
8,4026,4183,1,2013/05/21
9,4026,2818,1,2013/05/21
1,4027,6754,3,2013/05/28
2,4027,1818,3,2013/05/28
1,4028,7987,2,2013/05/05
2,4028,1198,3,2013/05/05
3,4028,853,3,2013/05/05
4,4028,9028,3,2013/05/05
5,4028,4933,1,2013/05/05
1,4029,8355,2,2013/05/22
2,4029,508,1,2013/05/22
3,4029,6447,3,2013/05/22
4,4029,803,3,2013/05/22
5,4029,654,3,2013/05/22
6,4029,5671,1,2013/05/22
7,4029,6656,3,2013/05/22
8,4029,1022,2,2013/05/22
1,4030,8974,1,2013/05/07
2,4030,679,3,2013/05/07
3,4030,8804,2,2013/05/07
1,4031,4535,1,2013/05/02
2,4031,7175,2,2013/05/02
1,4032,1801,2,2013/05/10
2,4032,1316,3,2013/05/10
3,4032,7669,3,2013/05/10
4,4032,4464,3,2013/05/10
1,4033,9580,3,2013/05/12
2,4033,3006,1,2013/05/12
3,4033,4672,1,2013/05/12
1,4034,7074,1,2013/05/19
2,4034,1084,2,2013/05/19
3,4034,7191,2,2013/05/19
4,4034,7870,1,2013/05/19
5,4034,7801,3,2013/05/19
6,4034,6931,3,2013/05/19
7,4034,7141,2,2013/05/19
8,4034,7088,1,2013/05/19
9,4034,3289,1,2013/05/19
1,4035,7657,3,2013/05/25
2,4035,7864,1,2013/05/25
3,4035,8484,2,2013/05/25
4,4035,7603,2,2013/05/25
5,4035,3030,2,2013/05/25
6,4035,8249,2,2013/05/25
7,4035,8924,2,2013/05/25
1,4036,6463,2,2013/05/26
2,4036,5069,2,2013/05/26
3,4036,8704,1,2013/05/26
4,4036,5208,1,2013/05/26
5,4036,2914,1,2013/05/26
6,4036,2978,2,2013/05/26
1,4037,2962,1,2013/05/03
2,4037,2436,1,2013/05/03
3,4037,7840,2,2013/05/03
4,4037,5240,2,2013/05/03
5,4037,9578,2,2013/05/03
6,4037,1528,3,2013/05/03
7,4037,957,3,2013/05/03
8,4037,3684,3,2013/05/03
1,4038,909,2,2013/05/09
2,4038,3500,2,2013/05/09
1,4039,7111,2,2013/05/30
1,4040,636,1,2013/05/28
2,4040,6908,2,2013/05/28
1,4041,4216,1,2013/05/29
1,4042,6651,3,2013/05/30
2,4042,3869,3,2013/05/30
3,4042,5664,3,2013/05/30
1,4043,5431,1,2013/05/05
2,4043,5448,2,2013/05/05
1,4044,4091,1,2013/05/04
2,4044,7537,2,2013/05/04
1,4045,8570,2,2013/05/29
2,4045,1387,3,2013/05/29
3,4045,6195,3,2013/05/29
4,4045,6418,1,2013/05/29
1,4046,7208,1,2013/05/18
2,4046,8764,1,2013/05/18
3,4046,2231,2,2013/05/18
4,4046,7075,1,2013/05/18
5,4046,5060,1,2013/05/18
6,4046,4919,3,2013/05/18
7,4046,5744,1,2013/05/18
1,4047,8505,3,2013/05/08
2,4047,681,3,2013/05/08
3,4047,5582,3,2013/05/08
4,4047,7930,1,2013/05/08
5,4047,6938,2,2013/05/08
6,4047,4080,2,2013/05/08
7,4047,504,1,2013/05/08
1,4048,3478,1,2013/05/18
2,4048,1130,3,2013/05/18
3,4048,3955,2,2013/05/18
4,4048,7689,3,2013/05/18
5,4048,8503,1,2013/05/18
