1,7001,6079,2,2013/08/16
1,7002,7571,3,2013/08/15
2,7002,730,2,2013/08/15
3,7002,2982,3,2013/08/15
1,7003,2602,2,2013/08/01
2,7003,7955,2,2013/08/01
3,7003,8826,3,2013/08/01
4,7003,2944,2,2013/08/01
5,7003,129,2,2013/08/01
6,7003,6776,2,2013/08/01
7,7003,8422,3,2013/08/01
1,7004,3828,3,2013/08/18
1,7005,6151,3,2013/08/10
2,7005,3287,2,2013/08/10
3,7005,7113,2,2013/08/10
4,7005,4071,3,2013/08/10
1,7006,8917,3,2013/08/02
2,7006,3504,3,2013/08/02
3,7006,985,1,2013/08/02
4,7006,4111,3,2013/08/02
5,7006,153,3,2013/08/02
6,7006,3906,2,2013/08/02
7,7006,9986,3,2013/08/02
8,7006,1501,1,2013/08/02
9,7006,9131,3,2013/08/02
1,7007,1641,2,2013/08/21
2,7007,4317,2,2013/08/21
3,7007,4533,2,2013/08/21
4,7007,7736,3,2013/08/21
5,7007,4122,2,2013/08/21
6,7007,5104,3,2013/08/21
7,7007,5698,2,2013/08/21
8,7007,7903,3,2013/08/21
9,7007,5494,3,2013/08/21
1,7008,7133,2,2013/08/30
2,7008,2423,2,2013/08/30
3,7008,2295,3,2013/08/30
4,7008,1544,3,2013/08/30
5,7008,9013,1,2013/08/30
6,7008,4818,1,2013/08/30
7,7008,8895,3,2013/08/30
8,7008,8136,2,2013/08/30
9,7008,7696,1,2013/08/30
1,7009,8887,3,2013/08/11
2,7009,8788,2,2013/08/11
3,7009,5840,3,2013/08/11
4,7009,3780,3,2013/08/11
5,7009,7741,1,2013/08/11
6,7009,2704,1,2013/08/11
7,7009,7175,2,2013/08/11
8,7009,9238,3,2013/08/11
9,7009,4997,3,2013/08/11
1,7010,9164,3,2013/08/06
1,7011,9658,1,2013/08/24
1,7012,2924,2,2013/08/31
2,7012,6749,3,2013/08/31
3,7012,4001,2,2013/08/31
4,7012,7616,3,2013/08/31
5,7012,4652,2,2013/08/31
6,7012,1702,2,2013/08/31
7,7012,3509,3,2013/08/31
8,7012,2140,2,2013/08/31
1,7013,3436,2,2013/08/21
2,7013,2534,2,2013/08/21
3,7013,4344,1,2013/08/21
4,7013,7264,2,2013/08/21
5,7013,735,3,2013/08/21
6,7013,2510,2,2013/08/21
