1,6001,5853,1,2013/07/04
2,6001,4609,3,2013/07/04
3,6001,7550,2,2013/07/04
4,6001,2959,1,2013/07/04
5,6001,7669,1,2013/07/04
6,6001,6906,1,2013/07/04
7,6001,9046,3,2013/07/04
8,6001,3424,3,2013/07/04
9,6001,3864,1,2013/07/04
1,6002,100,1,2013/07/14
2,6002,3881,1,2013/07/14
3,6002,4715,2,2013/07/14
4,6002,9144,2,2013/07/14
5,6002,4544,2,2013/07/14
6,6002,7862,3,2013/07/14
7,6002,4151,2,2013/07/14
8,6002,5156,3,2013/07/14
1,6003,6040,3,2013/07/20
2,6003,2870,3,2013/07/20
3,6003,7214,3,2013/07/20
1,6004,9588,3,2013/07/08
2,6004,1518,2,2013/07/08
3,6004,217,2,2013/07/08
4,6004,8536,3,2013/07/08
5,6004,2646,1,2013/07/08
6,6004,4356,1,2013/07/08
7,6004,2231,3,2013/07/08
8,6004,5918,3,2013/07/08
9,6004,5616,1,2013/07/08
1,6005,2951,3,2013/07/01
2,6005,5714,1,2013/07/01
3,6005,4819,3,2013/07/01
4,6005,1676,2,2013/07/01
5,6005,7020,1,2013/07/01
6,6005,3849,3,2013/07/01
1,6006,3425,3,2013/07/15
2,6006,6345,3,2013/07/15
3,6006,7920,3,2013/07/15
1,6007,5951,2,2013/07/20
2,6007,6663,1,2013/07/20
1,6008,9777,2,2013/07/08
2,6008,6215,1,2013/07/08
3,6008,8353,1,2013/07/08
4,6008,2715,1,2013/07/08
5,6008,1771,3,2013/07/08
6,6008,6267,2,2013/07/08
7,6008,711,3,2013/07/08
8,6008,3952,3,2013/07/08
1,6009,5709,1,2013/07/24
2,6009,5660,1,2013/07/24
3,6009,7764,1,2013/07/24
4,6009,2825,1,2013/07/24
1,6010,6145,2,2013/07/06
2,6010,3163,2,2013/07/06
1,6011,3322,1,2013/07/25
2,6011,6079,2,2013/07/25
3,6011,2658,1,2013/07/25
4,6011,1088,1,2013/07/25
5,6011,1901,3,2013/07/25
6,6011,3887,3,2013/07/25
7,6011,8311,3,2013/07/25
8,6011,9268,2,2013/07/25
9,6011,1869,1,2013/07/25
1,6012,5514,1,2013/07/20
2,6012,9118,3,2013/07/20
3,6012,4811,3,2013/07/20
4,6012,4554,1,2013/07/20
5,6012,6428,3,2013/07/20
1,6013,2536,1,2013/07/14
2,6013,7261,2,2013/07/14
3,6013,9714,1,2013/07/14
4,6013,2046,3,2013/07/14
5,6013,694,1,2013/07/14
6,6013,4098,1,2013/07/14
7,6013,3407,1,2013/07/14
1,6014,7888,2,2013/07/20
2,6014,555,1,2013/07/20
1,6015,2984,3,2013/07/03
2,6015,9878,2,2013/07/03
3,6015,5813,1,2013/07/03
4,6015,7887,1,2013/07/03
5,6015,6850,3,2013/07/03
6,6015,4220,3,2013/07/03
7,6015,5625,2,2013/07/03
1,6016,80,2,2013/07/01
2,6016,1190,2,2013/07/01
3,6016,5716,3,2013/07/01
4,6016,9076,2,2013/07/01
1,6017,7392,2,2013/07/06
2,6017,4662,3,2013/07/06
3,6017,9254,1,2013/07/06
4,6017,9683,3,2013/07/06
5,6017,3547,2,2013/07/06
6,6017,4741,3,2013/07/06
1,6018,88,1,2013/07/17
2,6018,9250,1,2013/07/17
3,6018,3989,1,2013/07/17
4,6018,5187,3,2013/07/17
5,6018,9516,2,2013/07/17
6,6018,5974,1,2013/07/17
1,6019,1714,1,2013/07/14
2,6019,8942,1,2013/07/14
1,6020,5157,1,2013/07/08
2,6020,3717,1,2013/07/08
3,6020,3214,2,2013/07/08
4,6020,6219,1,2013/07/08
5,6020,6545,2,2013/07/08
6,6020,3468,1,2013/07/08
1,6021,2915,2,2013/07/19
2,6021,6713,3,2013/07/19
3,6021,3562,2,2013/07/19
4,6021,8870,2,2013/07/19
5,6021,5916,3,2013/07/19
1,6022,4273,1,2013/07/20
2,6022,7198,3,2013/07/20
3,6022,2176,1,2013/07/20
4,6022,4384,3,2013/07/20
1,6023,1461,3,2013/07/12
2,6023,5832,1,2013/07/12
3,6023,5195,3,2013/07/12
4,6023,7908,1,2013/07/12
5,6023,5943,1,2013/07/12
6,6023,5891,2,2013/07/12
7,6023,6745,1,2013/07/12
1,6024,7337,2,2013/07/09
2,6024,651,2,2013/07/09
3,6024,2388,1,2013/07/09
4,6024,4946,3,2013/07/09
5,6024,1221,3,2013/07/09
6,6024,7699,2,2013/07/09
7,6024,5835,3,2013/07/09
8,6024,4855,1,2013/07/09
9,6024,857,1,2013/07/09
1,6025,233,3,2013/07/02
2,6025,1166,3,2013/07/02
3,6025,9652,2,2013/07/02
4,6025,9964,3,2013/07/02
5,6025,2847,3,2013/07/02
6,6025,4177,2,2013/07/02
1,6026,3335,3,2013/07/06
2,6026,5437,1,2013/07/06
3,6026,2628,1,2013/07/06
4,6026,193,3,2013/07/06
5,6026,2936,1,2013/07/06
6,6026,7530,2,2013/07/06
7,6026,9813,3,2013/07/06
1,6027,7022,3,2013/07/31
1,6028,4286,1,2013/07/15
2,6028,999,2,2013/07/15
3,6028,7500,3,2013/07/15
4,6028,2901,1,2013/07/15
5,6028,4866,3,2013/07/15
6,6028,1868,3,2013/07/15
7,6028,9608,1,2013/07/15
1,6029,5891,1,2013/07/16
2,6029,1989,2,2013/07/16
3,6029,2967,3,2013/07/16
1,6030,6975,1,2013/07/21
1,6031,7381,1,2013/07/27
2,6031,6932,1,2013/07/27
3,6031,2332,1,2013/07/27
4,6031,8620,2,2013/07/27
5,6031,9289,3,2013/07/27
6,6031,6260,2,2013/07/27
7,6031,770,3,2013/07/27
8,6031,6766,2,2013/07/27
9,6031,2290,3,2013/07/27
1,6032,5246,2,2013/07/07
2,6032,9818,1,2013/07/07
3,6032,7435,3,2013/07/07
4,6032,3480,1,2013/07/07
5,6032,8040,1,2013/07/07
6,6032,2929,2,2013/07/07
7,6032,1143,2,2013/07/07
8,6032,6768,3,2013/07/07
1,6033,319,3,2013/07/30
2,6033,5087,3,2013/07/30
3,6033,5418,3,2013/07/30
4,6033,5837,3,2013/07/30
5,6033,2634,2,2013/07/30
6,6033,6376,3,2013/07/30
1,6034,4623,2,2013/07/26
2,6034,7150,1,2013/07/26
3,6034,4438,1,2013/07/26
4,6034,7634,2,2013/07/26
5,6034,5339,2,2013/07/26
6,6034,5342,2,2013/07/26
1,6035,2087,2,2013/07/02
1,6036,5172,2,2013/07/25
2,6036,7603,1,2013/07/25
3,6036,3492,2,2013/07/25
4,6036,7741,2,2013/07/25
1,6037,5026,1,2013/07/05
2,6037,8831,1,2013/07/05
3,6037,7184,2,2013/07/05
4,6037,7060,1,2013/07/05
5,6037,8967,3,2013/07/05
6,6037,5854,3,2013/07/05
7,6037,8292,3,2013/07/05
8,6037,5086,2,2013/07/05
1,6038,3679,3,2013/07/17
1,6039,759,2,2013/07/07
2,6039,2266,3,2013/07/07
3,6039,3687,3,2013/07/07
4,6039,9529,1,2013/07/07
5,6039,9950,3,2013/07/07
6,6039,6686,3,2013/07/07
7,6039,9237,2,2013/07/07
8,6039,4526,2,2013/07/07
9,6039,5135,1,2013/07/07
1,6040,8286,3,2013/07/10
2,6040,9089,1,2013/07/10
3,6040,6259,1,2013/07/10
4,6040,9135,3,2013/07/10
5,6040,1154,3,2013/07/10
6,6040,4525,2,2013/07/10
7,6040,7818,3,2013/07/10
8,6040,710,3,2013/07/10
1,6041,7669,1,2013/07/03
2,6041,3065,1,2013/07/03
3,6041,8384,3,2013/07/03
4,6041,5012,1,2013/07/03
5,6041,8420,2,2013/07/03
6,6041,9885,3,2013/07/03
7,6041,2790,3,2013/07/03
1,6042,8638,1,2013/07/27
2,6042,7697,1,2013/07/27
3,6042,4797,2,2013/07/27
4,6042,1374,2,2013/07/27
5,6042,2860,1,2013/07/27
6,6042,6165,3,2013/07/27
7,6042,9515,2,2013/07/27
8,6042,212,1,2013/07/27
1,6043,7,3,2013/07/19
1,6044,8865,2,2013/07/16
2,6044,6854,3,2013/07/16
3,6044,2378,2,2013/07/16
4,6044,466,1,2013/07/16
5,6044,8655,2,2013/07/16
6,6044,5589,1,2013/07/16
7,6044,768,3,2013/07/16
8,6044,2130,3,2013/07/16
1,6045,4223,3,2013/07/17
2,6045,4172,2,2013/07/17
3,6045,7832,2,2013/07/17
4,6045,4199,1,2013/07/17
5,6045,4071,1,2013/07/17
6,6045,655,1,2013/07/17
1,6046,3000,1,2013/07/15
2,6046,7128,1,2013/07/15
3,6046,7752,1,2013/07/15
4,6046,1682,3,2013/07/15
5,6046,1165,2,2013/07/15
6,6046,5451,2,2013/07/15
7,6046,5455,2,2013/07/15
1,6047,4678,1,2013/07/07
2,6047,459,3,2013/07/07
3,6047,3688,2,2013/07/07
4,6047,8978,2,2013/07/07
5,6047,7465,2,2013/07/07
6,6047,1850,3,2013/07/07
1,6048,6503,3,2013/07/03
2,6048,549,3,2013/07/03
3,6048,8249,1,2013/07/03
4,6048,1995,2,2013/07/03
5,6048,8243,3,2013/07/03
6,6048,9916,1,2013/07/03
7,6048,7125,1,2013/07/03
8,6048,6630,1,2013/07/03
1,6049,1618,3,2013/07/12
2,6049,1795,3,2013/07/12
3,6049,3309,2,2013/07/12
4,6049,8571,2,2013/07/12
5,6049,8494,1,2013/07/12
6,6049,1848,2,2013/07/12
7,6049,279,1,2013/07/12
1,6050,2226,1,2013/07/10
2,6050,2622,1,2013/07/10
3,6050,2702,3,2013/07/10
4,6050,5066,3,2013/07/10
5,6050,1549,3,2013/07/10
1,6051,1881,3,2013/07/20
2,6051,7119,2,2013/07/20
3,6051,1722,2,2013/07/20
4,6051,9204,1,2013/07/20
5,6051,6237,1,2013/07/20
6,6051,5210,2,2013/07/20
7,6051,3446,3,2013/07/20
8,6051,5042,3,2013/07/20
1,6052,9408,1,2013/07/12
2,6052,5930,2,2013/07/12
3,6052,1939,3,2013/07/12
4,6052,3303,3,2013/07/12
5,6052,9704,3,2013/07/12
6,6052,6395,1,2013/07/12
1,6053,9202,2,2013/07/24
2,6053,9598,2,2013/07/24
3,6053,7027,2,2013/07/24
4,6053,1954,1,2013/07/24
5,6053,3197,3,2013/07/24
6,6053,8027,3,2013/07/24
7,6053,4261,3,2013/07/24
8,6053,2942,2,2013/07/24
9,6053,540,3,2013/07/24
1,6054,836,2,2013/07/26
2,6054,1029,3,2013/07/26
1,6055,8076,3,2013/07/24
2,6055,385,3,2013/07/24
3,6055,5383,3,2013/07/24
4,6055,2481,3,2013/07/24
1,6056,2435,3,2013/07/25
2,6056,3843,2,2013/07/25
3,6056,2258,2,2013/07/25
4,6056,4248,1,2013/07/25
5,6056,6860,1,2013/07/25
6,6056,1842,3,2013/07/25
1,6057,1562,2,2013/07/21
2,6057,8691,3,2013/07/21
3,6057,5612,3,2013/07/21
4,6057,7310,1,2013/07/21
1,6058,5467,1,2013/07/21
2,6058,281,3,2013/07/21
3,6058,1248,2,2013/07/21
4,6058,3279,2,2013/07/21
1,6059,8121,2,2013/07/27
2,6059,3059,2,2013/07/27
3,6059,8616,3,2013/07/27
4,6059,9051,1,2013/07/27
5,6059,3651,3,2013/07/27
1,6060,255,1,2013/07/31
2,6060,6914,3,2013/07/31
3,6060,7674,1,2013/07/31
4,6060,1242,3,2013/07/31
5,6060,283,1,2013/07/31
6,6060,2078,2,2013/07/31
7,6060,5994,1,2013/07/31
1,6061,5642,3,2013/07/04
2,6061,3976,2,2013/07/04
3,6061,6987,1,2013/07/04
4,6061,4434,1,2013/07/04
5,6061,766,2,2013/07/04
6,6061,9899,3,2013/07/04
7,6061,1372,1,2013/07/04
8,6061,885,3,2013/07/04
9,6061,8737,3,2013/07/04
1,6062,2467,3,2013/07/03
1,6063,8358,2,2013/07/14
2,6063,4803,2,2013/07/14
3,6063,4122,3,2013/07/14
4,6063,8257,1,2013/07/14
5,6063,1803,1,2013/07/14
6,6063,1745,1,2013/07/14
1,6064,1797,1,2013/07/22
2,6064,6594,1,2013/07/22
3,6064,9594,3,2013/07/22
4,6064,512,2,2013/07/22
5,6064,8208,1,2013/07/22
6,6064,4697,1,2013/07/22
7,6064,1439,2,2013/07/22
8,6064,8313,3,2013/07/22
1,6065,1893,1,2013/07/28
2,6065,4214,2,2013/07/28
3,6065,4742,2,2013/07/28
1,6066,9989,3,2013/07/20
2,6066,7450,2,2013/07/20
3,6066,9933,3,2013/07/20
4,6066,3842,1,2013/07/20
5,6066,3151,1,2013/07/20
6,6066,3422,3,2013/07/20
1,6067,4656,1,2013/07/15
2,6067,6195,3,2013/07/15
3,6067,3806,3,2013/07/15
1,6068,3978,3,2013/07/02
2,6068,6923,1,2013/07/02
3,6068,4460,3,2013/07/02
4,6068,979,1,2013/07/02
5,6068,3494,1,2013/07/02
1,6069,9386,2,2013/07/28
2,6069,9951,2,2013/07/28
1,6070,2364,2,2013/07/30
2,6070,2743,2,2013/07/30
3,6070,1512,1,2013/07/30
4,6070,4189,1,2013/07/30
1,6071,9747,2,2013/07/27
2,6071,2322,1,2013/07/27
3,6071,7709,2,2013/07/27
4,6071,1637,2,2013/07/27
5,6071,3151,1,2013/07/27
1,6072,6688,3,2013/07/28
2,6072,381,2,2013/07/28
3,6072,1699,1,2013/07/28
4,6072,7344,2,2013/07/28
5,6072,8913,3,2013/07/28
6,6072,7686,1,2013/07/28
7,6072,2149,2,2013/07/28
8,6072,1268,2,2013/07/28
1,6073,1739,3,2013/07/05
2,6073,9720,2,2013/07/05
3,6073,3657,1,2013/07/05
4,6073,6367,1,2013/07/05
1,6074,1541,1,2013/07/17
2,6074,6011,1,2013/07/17
1,6075,2209,2,2013/07/14
2,6075,6277,2,2013/07/14
3,6075,1540,3,2013/07/14
1,6076,7029,1,2013/07/25
2,6076,4125,3,2013/07/25
3,6076,3670,3,2013/07/25
4,6076,9618,1,2013/07/25
5,6076,204,2,2013/07/25
6,6076,4172,1,2013/07/25
7,6076,7115,2,2013/07/25
1,6077,6478,2,2013/07/09
2,6077,300,3,2013/07/09
3,6077,1998,2,2013/07/09
4,6077,3043,2,2013/07/09
5,6077,4120,1,2013/07/09
6,6077,6661,1,2013/07/09
7,6077,8016,2,2013/07/09
1,6078,9921,1,2013/07/10
2,6078,6677,1,2013/07/10
3,6078,5076,1,2013/07/10
4,6078,1467,1,2013/07/10
5,6078,6561,2,2013/07/10
6,6078,5314,2,2013/07/10
1,6079,477,2,2013/07/05
2,6079,8328,2,2013/07/05
1,6080,5123,1,2013/07/24
2,6080,8028,3,2013/07/24
3,6080,4561,3,2013/07/24
4,6080,4735,2,2013/07/24
1,6081,2260,2,2013/07/27
2,6081,5783,3,2013/07/27
3,6081,401,1,2013/07/27
4,6081,4331,1,2013/07/27
1,6082,616,1,2013/07/09
2,6082,6884,3,2013/07/09
3,6082,4379,1,2013/07/09
4,6082,2633,3,2013/07/09
1,6083,9124,1,2013/07/12
2,6083,2751,3,2013/07/12
3,6083,3741,3,2013/07/12
4,6083,1234,2,2013/07/12
5,6083,3429,3,2013/07/12
6,6083,4819,2,2013/07/12
7,6083,8112,3,2013/07/12
8,6083,5682,1,2013/07/12
1,6084,1217,1,2013/07/18
2,6084,4533,2,2013/07/18
3,6084,2537,3,2013/07/18
4,6084,5096,2,2013/07/18
5,6084,7825,1,2013/07/18
6,6084,4515,3,2013/07/18
1,6085,4621,2,2013/07/16
2,6085,4761,3,2013/07/16
3,6085,2838,3,2013/07/16
4,6085,1879,1,2013/07/16
5,6085,8730,3,2013/07/16
6,6085,1949,2,2013/07/16
7,6085,6845,2,2013/07/16
8,6085,591,3,2013/07/16
1,6086,2288,3,2013/07/24
1,6087,7061,2,2013/07/20
1,6088,7471,3,2013/07/26
2,6088,793,1,2013/07/26
3,6088,9563,1,2013/07/26
1,6089,2645,3,2013/07/04
2,6089,9519,1,2013/07/04
3,6089,5137,3,2013/07/04
1,6090,7543,2,2013/07/26
1,6091,5446,1,2013/07/03
2,6091,9468,1,2013/07/03
3,6091,5242,3,2013/07/03
4,6091,651,2,2013/07/03
5,6091,7247,1,2013/07/03
6,6091,8706,3,2013/07/03
7,6091,8506,3,2013/07/03
8,6091,1710,1,2013/07/03
1,6092,8308,1,2013/07/19
2,6092,9940,2,2013/07/19
1,6093,6467,2,2013/07/11
2,6093,1967,1,2013/07/11
3,6093,5879,1,2013/07/11
4,6093,2581,1,2013/07/11
1,6094,3445,2,2013/07/26
2,6094,4124,1,2013/07/26
3,6094,4795,2,2013/07/26
4,6094,3101,1,2013/07/26
5,6094,7060,3,2013/07/26
6,6094,1953,2,2013/07/26
1,6095,9374,3,2013/07/01
2,6095,7769,2,2013/07/01
3,6095,3233,3,2013/07/01
4,6095,7753,3,2013/07/01
1,6096,3563,3,2013/07/04
2,6096,5163,3,2013/07/04
3,6096,3246,3,2013/07/04
4,6096,8958,3,2013/07/04
5,6096,5118,1,2013/07/04
6,6096,8846,1,2013/07/04
7,6096,9545,1,2013/07/04
8,6096,7545,3,2013/07/04
9,6096,2690,3,2013/07/04
1,6097,7904,1,2013/07/11
2,6097,897,2,2013/07/11
1,6098,1610,3,2013/07/02
1,6099,6058,2,2013/07/26
2,6099,9496,1,2013/07/26
1,6100,9140,1,2013/07/24
2,6100,6893,1,2013/07/24
3,6100,9293,1,2013/07/24
4,6100,3893,3,2013/07/24
