1,8001,1376,1,2013/09/12
2,8001,9981,3,2013/09/12
3,8001,7410,3,2013/09/12
4,8001,2277,2,2013/09/12
5,8001,8945,1,2013/09/12
6,8001,4272,2,2013/09/12
1,8002,1626,2,2013/09/05
2,8002,6797,1,2013/09/05
3,8002,6441,2,2013/09/05
4,8002,1167,1,2013/09/05
5,8002,6650,3,2013/09/05
6,8002,4377,1,2013/09/05
1,8003,6876,3,2013/09/10
2,8003,4152,2,2013/09/10
3,8003,6419,2,2013/09/10
4,8003,8159,2,2013/09/10
5,8003,9010,1,2013/09/10
1,8004,7065,2,2013/09/05
2,8004,134,2,2013/09/05
3,8004,5371,2,2013/09/05
4,8004,9794,2,2013/09/05
5,8004,7818,2,2013/09/05
1,8005,6185,2,2013/09/15
2,8005,2537,1,2013/09/15
3,8005,822,3,2013/09/15
4,8005,7345,3,2013/09/15
5,8005,3118,2,2013/09/15
6,8005,2603,1,2013/09/15
7,8005,7933,2,2013/09/15
8,8005,2640,1,2013/09/15
1,8006,3566,1,2013/09/29
2,8006,6346,2,2013/09/29
3,8006,7362,2,2013/09/29
4,8006,9801,1,2013/09/29
5,8006,6358,2,2013/09/29
6,8006,99,1,2013/09/29
7,8006,484,1,2013/09/29
8,8006,5601,1,2013/09/29
9,8006,9324,1,2013/09/29
1,8007,4568,2,2013/09/26
2,8007,5267,3,2013/09/26
1,8008,4678,1,2013/09/22
2,8008,3542,1,2013/09/22
3,8008,3835,1,2013/09/22
1,8009,278,1,2013/09/16
2,8009,4086,1,2013/09/16
1,8010,2632,1,2013/09/18
2,8010,7534,1,2013/09/18
3,8010,1756,1,2013/09/18
4,8010,7460,3,2013/09/18
5,8010,9309,2,2013/09/18
1,8011,6695,1,2013/09/06
2,8011,7628,1,2013/09/06
3,8011,1881,1,2013/09/06
4,8011,4165,2,2013/09/06
5,8011,4359,2,2013/09/06
6,8011,8050,3,2013/09/06
1,8012,8910,1,2013/09/16
2,8012,7877,2,2013/09/16
3,8012,1842,3,2013/09/16
4,8012,8545,3,2013/09/16
5,8012,6654,3,2013/09/16
6,8012,4021,3,2013/09/16
7,8012,4072,1,2013/09/16
1,8013,1296,2,2013/09/16
2,8013,5627,2,2013/09/16
3,8013,9230,3,2013/09/16
1,8014,1097,2,2013/09/30
2,8014,2373,1,2013/09/30
3,8014,7322,1,2013/09/30
4,8014,6450,3,2013/09/30
5,8014,9881,2,2013/09/30
1,8015,5115,3,2013/09/26
2,8015,3941,1,2013/09/26
3,8015,7684,2,2013/09/26
1,8016,4439,3,2013/09/10
2,8016,8723,2,2013/09/10
3,8016,7198,3,2013/09/10
4,8016,9447,3,2013/09/10
5,8016,3710,1,2013/09/10
6,8016,8302,1,2013/09/10
7,8016,2069,2,2013/09/10
8,8016,193,1,2013/09/10
1,8017,1141,2,2013/09/30
2,8017,9509,2,2013/09/30
3,8017,3896,3,2013/09/30
1,8018,5744,1,2013/09/05
2,8018,2062,2,2013/09/05
1,8019,7554,2,2013/09/15
2,8019,6215,2,2013/09/15
3,8019,6357,3,2013/09/15
4,8019,607,2,2013/09/15
1,8020,2943,2,2013/09/01
2,8020,2310,1,2013/09/01
3,8020,1427,2,2013/09/01
4,8020,9643,1,2013/09/01
5,8020,3212,2,2013/09/01
6,8020,5026,3,2013/09/01
7,8020,6422,3,2013/09/01
8,8020,3422,1,2013/09/01
1,8021,364,1,2013/09/20
2,8021,9757,3,2013/09/20
3,8021,264,1,2013/09/20
4,8021,3269,1,2013/09/20
1,8022,4820,1,2013/09/03
2,8022,6107,2,2013/09/03
3,8022,7724,2,2013/09/03
4,8022,9129,1,2013/09/03
1,8023,1242,1,2013/09/05
2,8023,9354,3,2013/09/05
3,8023,8349,2,2013/09/05
4,8023,1490,3,2013/09/05
5,8023,7101,1,2013/09/05
6,8023,5431,3,2013/09/05
7,8023,1609,3,2013/09/05
8,8023,7860,1,2013/09/05
1,8024,8588,1,2013/09/22
2,8024,8238,2,2013/09/22
1,8025,1520,3,2013/09/24
2,8025,7379,1,2013/09/24
3,8025,445,3,2013/09/24
4,8025,350,3,2013/09/24
5,8025,1852,1,2013/09/24
6,8025,7505,3,2013/09/24
7,8025,3086,1,2013/09/24
8,8025,6317,2,2013/09/24
9,8025,1634,2,2013/09/24
1,8026,798,3,2013/09/22
2,8026,5081,3,2013/09/22
3,8026,6143,1,2013/09/22
1,8027,522,3,2013/09/20
2,8027,681,1,2013/09/20
3,8027,6422,1,2013/09/20
4,8027,9760,3,2013/09/20
5,8027,2871,3,2013/09/20
6,8027,7226,2,2013/09/20
7,8027,200,2,2013/09/20
8,8027,652,1,2013/09/20
1,8028,664,1,2013/09/24
2,8028,8796,2,2013/09/24
3,8028,472,2,2013/09/24
4,8028,8660,3,2013/09/24
5,8028,8326,1,2013/09/24
6,8028,4792,3,2013/09/24
7,8028,661,2,2013/09/24
8,8028,9815,3,2013/09/24
9,8028,6504,3,2013/09/24
1,8029,5331,3,2013/09/17
2,8029,6124,2,2013/09/17
3,8029,8871,2,2013/09/17
1,8030,946,1,2013/09/11
2,8030,58,1,2013/09/11
3,8030,6540,3,2013/09/11
4,8030,8289,2,2013/09/11
1,8031,8554,2,2013/09/30
1,8032,4431,3,2013/09/23
2,8032,5369,3,2013/09/23
3,8032,6980,1,2013/09/23
1,8033,5360,3,2013/09/18
2,8033,3705,2,2013/09/18
3,8033,9741,2,2013/09/18
4,8033,7722,2,2013/09/18
5,8033,2480,2,2013/09/18
6,8033,1146,1,2013/09/18
7,8033,9092,2,2013/09/18
8,8033,2519,3,2013/09/18
9,8033,8387,3,2013/09/18
1,8034,1431,3,2013/09/09
2,8034,6894,3,2013/09/09
3,8034,9600,1,2013/09/09
4,8034,4260,2,2013/09/09
5,8034,2028,3,2013/09/09
6,8034,3073,2,2013/09/09
7,8034,5924,1,2013/09/09
1,8035,9657,1,2013/09/29
2,8035,4144,3,2013/09/29
1,8036,6612,3,2013/09/16
2,8036,4974,3,2013/09/16
3,8036,6228,2,2013/09/16
4,8036,7458,1,2013/09/16
1,8037,1990,3,2013/09/15
2,8037,8692,2,2013/09/15
3,8037,3518,2,2013/09/15
4,8037,7875,1,2013/09/15
5,8037,8260,3,2013/09/15
6,8037,4988,3,2013/09/15
7,8037,7207,3,2013/09/15
8,8037,6665,1,2013/09/15
9,8037,5793,1,2013/09/15
1,8038,1755,3,2013/09/18
1,8039,6269,3,2013/09/22
2,8039,1052,3,2013/09/22
1,8040,4357,1,2013/09/16
2,8040,1574,1,2013/09/16
3,8040,8162,2,2013/09/16
4,8040,534,2,2013/09/16
5,8040,5692,3,2013/09/16
6,8040,7673,1,2013/09/16
7,8040,255,2,2013/09/16
8,8040,3889,1,2013/09/16
1,8041,4855,1,2013/09/13
2,8041,3367,1,2013/09/13
1,8042,4161,1,2013/09/29
2,8042,3150,3,2013/09/29
3,8042,3894,2,2013/09/29
4,8042,1135,1,2013/09/29
5,8042,1285,1,2013/09/29
1,8043,8461,3,2013/09/23
2,8043,8557,1,2013/09/23
3,8043,1527,1,2013/09/23
4,8043,7993,1,2013/09/23
5,8043,4168,1,2013/09/23
1,8044,1953,2,2013/09/14
2,8044,8737,2,2013/09/14
3,8044,6051,1,2013/09/14
4,8044,4631,3,2013/09/14
